trig_hitwall,Nubby touche le mur ->,
trig_anysummoned,Invoque quoi que ce soit ->,
trig_fivesummoned,Invoque 5 choses ->,
trig_rankup,Augmente en rang ->,
trig_sellitem,Vends l'item ->,
trig_sellme,Vends cet item ->,
trig_passgoal,Passe l'objectif de ce round ->,
trig_boardclear,Tableau complété ->,
trig_twopegspopped,2 pegs éclatés ->,
trig_fivepegspopped,5 pegs éclatés ->,
trig_tenpegspopped,10 pegs éclatés ->,
trig_fifteenpegspopped,15 pegs éclatés ->,
trig_thirtypegspopped,30 pegs éclatés ->,
trig_enableitem,N'importe quel item ré-activé ->,
trig_itemactivate,N'importe quel item s'active ->,
trig_itemfireleft,L'item à ma gauche s'active ->,
trig_itemfireright,L'item à ma droite s'active ->,
trig_itemfireslotone,L'item dans l'emplacement #1 s'active ->,
trig_itemfireslottwo,L'item dans l'emplacement #2 s'active ->,
trig_itemfireslotthree,L'item dans l'emplacement #3 s'active ->,
trig_itemfireslotfour,L'item dans l'emplacement #4 s'active ->,
trig_itemfireslotfive,L'item dans l'emplacement #5 s'active ->,
trig_itemfireslotsix,L'item dans l'emplacement #6 s'active ->,
trig_itemfireslotseven,L'item dans l'emplacement #7 s'active ->,
null,Error: null,
item_desc0,{a}*Chaque emplacement vide de peg donne un nombre de points égal au nombre total d'emplacements de peg vide,
item_desc1,{a}*Double 1 pegs aléatoires.{a}*Réduit de moitié un peg aléatoire.,
item_desc2,{a}*{b} pique(s) vont tombé(s) du ciel et éclatés {c} peg(s).,
item_desc3,{a}*Un peg aléatoire va explosé et va éclaté {b} (maximum) les pegs alentours,
item_desc4,{a}*Chaque item de votre inventaire donne un nombre de points égal à la valeur d'un peg aléatoire*,
item_desc5,{a}*Invoque une {b}viand-orbe{b} qui flottera et éclatera des pegs.{a}*Les viand-orbes meurent quand Nubby meurt,
item_desc6,{a}*{b} dans {c} de chance de doubler temporairement la valeur de tout les pegs,
item_desc7,{a}*Error: null,
item_desc8,{a}*Un peg aléatoire va expluser des {c}{b}tirs de morve{b} qui vont éclater n'importe quel peg qui passe au travers,
item_desc9,{a}*Eclate {b} pegs aléatoires,
item_desc10,{a}*Error: null,
item_desc11,"{a}*Si vous avez {b} ou moins de vies, il y a une {c} sur {d} d'éclater tout les pegs, une seul fois.",
item_desc12,"{a}*Si Nubby est toujours en vie, il sera téléporté en haut du Pegboard",
item_desc13,"{a}*Eclate un peg aléatoire. Quand le peg éclatera, il donnera le double de points",
item_desc14,{a}*Eclater un peg {b} aléatoire,
item_desc15,{a}*{b} sur {c} de chance de multiplier le nombre total de points par {d}.,
item_desc16,"{a}*Error: null	",
item_desc17,"{a}*Lance une aiguille qui va éclater un peg aléatoire {b} fois.	",
item_desc18,{a}*Error: null,
item_desc19,{a}*Chaque espace vide de peg donne un nombre de points égale au nombre total de pegs éclatés lors de ce round.,
item_desc20,"{a}*Si Nubby est toujours en vie, un oeuf-missile sera lancé du ciel et éclatera une rangée de pegs.",
item_desc21,{a}*Eclate le plus petit peg {b} fois.,
item_desc22,{a}*Error: null,
item_desc23,{a}*Donnes +{b} points chaque fois que cet item est activé durant ce round.{a}*{c} de chances sur {d} qu'il se métamorphose.,
item_desc24,{a}*Crée un arc éléctrique qui éclatera un groupe de pegs.,
item_desc25,{a}*Test{b},
item_desc26,{a}*Test{b},
item_desc27,{a}*Test{b},
item_desc28,{a]*Donne +{b} de points chaque fois que cet item a été activé durant ce round.,
item_desc29,{a}*Chaque peg donne un nombre de points égal à {b}% de leur valeur actuelle.,
item_desc30,{a}*Double la valeur d'un peg aléatoire.,
item_desc31,{a}*Mutes en l'item à sa gauche pour le restant du round.,
item_desc32,{a}*Un peg aléatoire émets une pulsation qui double temporairement la valeur des pegs autour de lui.,
item_desc33,"{a}*Nubby emets des déchets nucléaires.{a}*Les déchets nucléaires éclatent tout les pegs qu'ils touchent.{a}*Si Nubby meurt, un peg aléatoire va aussi emettre des dechets.",
item_desc34,{a}*Error: null,
item_desc35,{a}*Error: null,
item_desc36,{a]*Cet item va se vendre pour le triple de la valeur de l'item au slot #1.,
btn_reroll,Relancer.,
btn_goback,<- Revenir en arrière,
btn_cancel,Annuler,
btn_done,Fini,
btn_deletesave,(!) Supprimer le fichier de save (!),
btn_deletesavedirection,Appuyer enfoncé. Vous ne pouvez pas annuler.,
btn_sell,Vendre,
pausebtn_btg,Retour au jeu!,
pausebtn_abandon,Abandonner la partie,
gameend_text,Votre usine à atteint le round {a}{b} et obtenu {c} points au total!,
gameend_textsingle,Votre usine à atteint le round {a}{b} et obtenu {c} point au total!,
debuginstance,Instances: {a},
keybind_aim,Viser,
keybind_launch,Lancer Nubby,
keybind_pause,Pause / Quitter,
keybind_fullscreen,Plein-écran,
keybind_sellitem,Vendre l'item,
keybind_set,Appuies sur n'importe quel bouton,
free,Gratuit!,
gameend_skip,Appuies sur [{a}] pour passer,
abandon_warning,Veux-tu abandonner la partie?,
setting_sfx,Effets Sonores,
setting_music,Musique,
setting_fullscreen,Plein-écran,
btn_click,Clique pour commencer!,
hoverdirection,(Survoler cic pour voir les détails.){a}<---,
peg_name0,Error: Missing Peg,
peg_name1,Pépite d'Or,
peg_name2,Peg de Bedrock,
peg_name3,Peg Bombe d'Hydrogène,
peg_name4,Peg Camo,
peg_name5,Peg Négatif,
peg_name6,Peg Electron,
peg_name7,Peg Fou,
peg_name8,Peg de Verre,
peg_name9,Nitro Peg,
peg_name10,Peg Nubby,
peg_name11,Peg Noyau,
peg_name12,Peg à Piques,
peg_name13,Peg Circuit,
peg_name14,Peg Smiley,
peg_desc0,Description manquante.,
peg_desc1,Ce peg vous done +{a} pièces quand vous l'éclaterez pour la première fois.,
peg_desc2,Ce peg ne s'éclatera que quand vous aurez explosé sa couche de pierre en le touchant {a} fois.,
peg_desc3,Ce peg éclatera une fois tout les pegs du tableau quand il sera complètement éclaté.,
peg_desc4,Ce peg éclatera le plus haut peg quand il éclatera. (Il ne s'éclatera pas lui-même),
peg_desc5,Ce peg enlèvera des points au lieu d'en rajouter quand il sera éclaté.,
peg_desc6,Ce peg activera l'item dans le slot #{a} quand il sera éclaté,
peg_desc7,Ce peg multipliera le nombre de points total par {a} quand il sera éclaté pour la première fois.,
peg_desc8,Ce peg éclatera complètera quand il sera touché pour la première fois.,
peg_desc9,Ce peg explosera and éclatera {a} pegs dans un pattern de croix lorsqu'il sera éclaté pour la première fois.,
peg_desc10,Ce peg va faire apparaître un autre Nubby en haut quand il sera complètement éclaté.,
peg_desc11,Ce peg va multiplier votre nombre total de points par {a} quand il sera complètement éclaté.,
peg_desc12,Ce peg va tuer Nubby si il est complètement éclaté à la fin du round.,
peg_desc13,Ce peg va désactiver un item aléatoire quand il sera complètement éclaté.{a}*Les items désactivés ne peuvent être activé pour le restant du round.,
peg_desc14,Ce peg donnera le double de points quand éclaté.,
btn_skiploot,Passer.,
perk_name0,Error: Missing perk,
perk_name1,Le Perk Serpent,
perk_name2,Le Perk Rigolo,
perk_name3,Le Perk Magicien,
perk_name4,Le Perk Chanceux,
perk_name5,Le Perk Nerveux,
perk_name6,Le Perk en Colère,
perk_name7,Le Perk Rapide,
perk_name8,Le Perk Etrange,
perk_name9,Le Perk Zombie,
perk_name10,Le Perk Parieur,
perk_name11,Le Perk Charnu,
perk_name12,Le Perk Chaotique,
perk_name13,Le Perk Joyeux,
perk_name14,Le Perk Avide,
perk_name15,Le Baie-rk,
perk_name16,Le Perk Cubique,
perk_name17,Le Pierre-rk,
perk_desc0,*Empty perk description,
perk_desc1,*L'item dans le slot #{a} va s'activer automatiquement {b} fois quand vous éclaterez {c} pegs.{e}*Marche {d} fois par round.,
perk_desc2,*L'item dans le slot #{a} va s'activer automatiquement {b} fois quand vous éclaterez {c} pegs.{e}*Marche {c} fois par round.,"	"
perk_desc3,*L'item dans le slot #{a} va s'activer automatiquement {b} fois quand l'item dans le slot #{b} s'active.{e}*Marche {c} fois par round.,
perk_desc4,*Gagner +{a}% de chance d'obtenir des items rares au magasin.,
perk_desc5,*{a}% de chance que tout les items basé sur le temps s'active automatique chaque demi-seconde.,
perk_desc6,*Tout les items s'activent automatiquement toutes les {a} secondes.,
perk_desc7,*Tout les items sur un slot en nombre impaire s'activent automatiquement dès que Nubby est lancé,
perk_desc8,*Un item aléatoire dans votre inventaire s'activera toutes les {a} secondes.,
perk_desc9,*Au bout de {a} pegs éclatés ->{a} items vont s'activé automatiquement quand Nubby mourra.,
perk_desc10,*Le bouton de Peg Jumble peut être  pressé une fois de plus.{a}(Le bouton de Peg Jumble est le bouton bleu en haut àdroite du board),
perk_desc11,*Si le slot #{a} est vide l'item dans le slot #{b} s'active automatiquement quand Nubby touches un mur.{d}*Marche {c} fois par round.,
perk_desc12,*Un item aléatoire a {a}% de chances de se vendre tout seul pour +{b} pièces quand Nubby est lancé.,
perk_desc13,*Tout les {a}Objectifs de passer un level ->{a} items vont s'activer automatiquement quand l'objectif de level sera dépassé pour la première fois.,
perk_desc14,"*Quand Nubby meurt, l'item au slot#{a} va s'activer automatiquement une fois pour chaque {b} pièces en stock. Au maximum de {c} activations.",
perk_desc15,"*Si {a} pegs sont éclatés en un seul round, l'item au slot#{b} s'activera {c} fois.{e}*Marche {b} fois par round.",
perk_desc16,"*Si vous avez {a} ou moins d'items, l'item au slot #{b} s'activera automatiquement {c} fois au premier peg éclaté.",
perk_desc17,*L'item au slot #{a} s'activera automatiquement à chaque peg éclaté.{c}*Marche {b} fois par round.,
rareitemodds,Chance d'item rare: {a}%,
mainmenu,Menu principal,
wishlistmessage,Vous avez atteint la fin de la démo!{a}…Bon je suppose que tu as gagné hein?{a}{a}Wishlist la version complète de Nubby's Number Factory sur Steam pour plus de fun et d'étrangetés!{a}(Cliques sur le bouton {b}Wishlist{b} en dessous),
specialevent_name1,Incroyable!,
specialevent_name2,Ruée vers l'Or!,
specialevent_name3,Chiffres en folie!,
specialevent_name4,Foutus Snipers!,
specialevent_name5,C'est Nubby-esque!,
specialevent_name6,Dites Cheese!,
specialevent_name7,M.O.A.P.,
bossevent_name1,Coup de Bedrock!,
bossevent_name2,Pessimisme!,
bossevent_name3,Pegs en morceaux!,
bossevent_name4,Aie! Malandrin!,
bossevent_name5,Coupure de courant!,
shoperror1,Tout les slots d'items sont occupés. {a}Vends des items pour faire de la place!{a}{a}[Appuies sur {b}  sur l'item pour le vendre],
shoperror2,Ne peut pas utiliser la magie:{a}Vous devez avoir au moins un item qui utilise de la magie,
shoperror3,Ne peut pas utiliser la magie:{a}Tout vos items sont déjà enchantés ou maudits.,
shoperror4,Trop pauvre! Aie plus de pièces pour l'acheter!,
shoperror5,Trop pauvre! Aie plus de pièces pour relancer!,
shoperror6,Drag et Drop cet item sur ce bouton pour le Freeze!{a}(Les items Freezés ne s'enlèveront pas lors d'une relance ou quand vous quitterez le magasin).,
lootdirections,Clique pour ouvrir!,
perkwarning,Important: Les Perks sont PERMANENT. Vous ne pouvez pas les vendre/s'en d�barasser.,
pausebtn_keybinds,Raccourcis clavier,
nohighscore,Score:{a}{b}{a}{a}High score:{a}{c},
highscore,New Highscore!{a}{a}{b},
btn_gainslot,Gagner +1 slot d'item,
soldout,Stock épuisé!,
newgame,Nouvelle partie!,
roundinfo,Round {a},
tut1,Salut. Tu dois etre le nouvel employé dont ils m'ont parlé.,
tut2,Je suis René et je serai ton superviseur.,
tut3,Mon taff c'est de te montrer comment fonctionne cette usine.,
tut4,J'en aie rien à faire de ton nom ou de toi donc on va mettre les pieds dans le plat.,
tut5,Premièrement bienvenue à Nubby's Number Factory! L'usine de nombres leader au niveau mondial!,
tut6,C'est le centre de contrôle principal de l'usine.,
tut7,Ta première tâche sera de lancer notre mascotte Nubby dans le Pegboard.,
tut8,Appuies enfoncé sur [{a}] et appuies sur [{b}] pour lancer Nubby.,
tut9,Vindiou t'es vraiment bon à ça.,
tut10,Dans cette usine ton seul travail c'est de faire des gros chiffres..,
tut11,En lançant Nubby sur ces pegs tu gagneras le nombre de points marqué sur le peg.,
tut12,Ce nombre montre combien de points tu as fait durant ce round.,
tut13,Le nombre au dessus est ton objectif. Si tu bats cet objectif ton tableau sera restocké,
tut14,Si tu fais un TRES BON score ton tableau sera restocké plusieurs fois en un seul round.,
tut15,Oh attends.. J'ai oublié de te dire ce qu'était le restock!,
tut16,Ecoute mon p'tit car les restocks c'est vraiment important!,
tut17,Quand un tableau se restock un certain nombre de NOUVEAUX pegs vont tomber du ciel et remplir les espaces vides ,
tut18,Ensuite les paires de pegs avec la même valeur vont fusionner pour devenir un plus grand peg.,
tut19,Essayons. Continue de lancer Nubby jusqu'à réussir l'objectif.{a}[{b}]+[{c}],
tut20,Tu peux mieux faire que ça. Recommence.,
tut21,Pegtaculaire! C'était pegcroyable! T'es un tigre!,
tut22,Je rigole tu ne l'es pas.,
tut23,Oké. On a presque fini. Pour réarranger les nouveaux pegs appuies sur ce bouton.,
tut24,Top. Lance Nubby une dernière fois [{a}] + [{b}]. Je veux te montrer quelque chose.,
tut25,Tu as peut être remarqué que Nubby passe au travers de certains pegs. Mais d'autres non.,
tut26,Nubby va passer outre les pegs egal � 1 mais il va rebondir sur tout les pegs plus haut que 1.,
tut27,Oké mon p'tit pote  c'est la fin du tutorial. Faudra te débrouiller pour le reste,
tut28,OH MINCE! ATTENDS! J'AI OUBLIE UN TRUC!,
tut29,Chaque fois que tu lances Nubby tu perds une vie. Si tu tombes àcourt de vies le soleil va exploser.,
tut30,Heuresement chaque fois que le tableau se restock tu regagnes un vie.,
tut31,Donc tant que tu fais de gros nombres personne ne va mourir.,
tut32,Oké j'ai fini. Merci de ne pas avoir appuyer sur le bouton {a}passer le tutoriel{b}. Je sais que c'était difficile pour toi.,
tut33,Je vais t'amener sur une nouvelle usine maintenant. Bonne chance.,
skiptut,Passer le tutoriel,
tutdir,(Cliquer pour continuer),
pmbtn_settings,Options,
pmbtn_restart,Recommencer la partie,
btn_credits,Crédits,
translation,Traduction{a}{a},
startdirection,Vise avec {a} Lance Nubby avec {b},
