"trig_itemfireslotthree","Item in slot #3 activates ->",		
"trig_itemfireslotfour","Item in slot #4 activates ->",		
"trig_itemfireslotfive","Item in slot #5 activates ->",		
"trig_itemfireslotsix","Item in slot #6 activates ->",		
"trig_itemfireslotseven","Item in slot #7 activates ->",		
"null","Error: null",		
"item_desc0","{a}*Every empty peg space will give points equal to the total number of empty peg spaces",		
"item_desc1","{a}*Doubles one random peg OR halves one random peg.",		
"item_desc2","{a}*{b} spike will fall from the sky and pop {c} peg.",		
"item_desc3","{a}*A random peg will explode and pop {b} (maximum) nearby pegs.",		
"item_desc4","{a}*Every item in your inventory gives points equal to a random peg's number.",		
"item_desc5","{a}*Summons a {b}meat-orb{b} that will float around and pop pegs.{a}*Meat-orbs die when Nubby dies.",		
"item_desc6","{a}*{b} in {c} chance to temporarily double the number on all pegs.",		
"item_desc7","{a}*Error: null",		
"item_desc8","{a}*A random peg will emit {c} {b}snot shots{b} that pop any pegs they pass through.",		
"item_desc9","{a}*Pops {b} random pegs",		
"item_desc10","{a}*Error: null",		
"item_desc11","{a}*If you have {b} or fewer lives, has a {c} in {d} chance to pop every peg, once.",		
"item_desc12","{a}*If Nubby is still alive, teleports Nubby to the top of the pegboard.",		
"item_desc13","{a}*Pops a random peg. When this peg pops, it will give points twice.",		
"item_desc14","{a}*Pops {b} random peg.",		
"item_desc15","{a}*{b} in {c} chance to multiply total points by {d}x.",		
"item_desc16","{a}*Error: null",		
"item_desc17","{a}*Triggers a sharp-shot that will pop a random peg {b} times.",		
"item_desc18","{a}*Error: null",		
"item_desc19","{a}*Every empty peg space will give points equal to the total amount of pegs that have been popped this round.",		
"item_desc20","{a}*If Nubby is still alive, summon an egg missile that falls from the sky and pops a row of pegs.",		
"item_desc21","{a}*Pops the lowest # peg, {b} times.",		
"item_desc22","{a}*Error: null",		
"item_desc23","{a}*Gives +{b} points for every time this item has activated during this round.{a}*{c} in {d} chance to metamorphosize...",		
"item_desc24","{a}*Creates a chain bolt that shocks a cluster of pegs.",		
"item_desc25","{a}*Test{b}",		
"item_desc26","{a}*Test{b}",		
"item_desc27","{a}*Test{b}",		
"item_desc28","{a}*Gives +{b} points for every time this item has activated during this round.",		
"item_desc29","{a}*Every peg will give points equal to {b}% of their current number.",		
"item_desc30","{a}*Doubles the number on a random peg.",		
"item_desc31","{a}*Mutates into the item to the left of me for the rest of the round.",		
"item_desc32","{a}*A random peg emits a pulse that temporarily doubles the number on pegs within close range.",		
"item_desc33","{a}*Nubby emits a burst of nuclear waste.{a}*Nuclear waste pops any pegs it touches.{a}*If Nubby isn't alive, a random peg will emit the burst.",		
"item_desc34","{a}*Error: null",		
"item_desc35","{a}*Error: null",		
"item_desc36","{a}*This item will sell itself for triple the sell value of the item in slot #1.",		
"btn_reroll","Reroll",		
"btn_goback","<- Go Back",		
"btn_cancel","Cancel",		
"btn_done","Done",		
"btn_deletesave","(!) Delete Save File (!)",		
"btn_deletesavedirection","Press and hold. You cannot undo this.",		
"btn_sell","Sell",		
"pausebtn_btg","Back to Game!",		
"pausebtn_abandon","Abandon Game",		
"gameend_text","Your factory reached round {a}{b}and made {c} numbers in total!",		
"gameend_textsingle","Your factory reached round {a}{b}and made {c} number in total!",		
"debuginstance","Instances: {a}",		
"keybind_aim","Aim Shot",		
"keybind_launch","Launch Nubby",		
"keybind_pause","Pause Game / Exit",		
"keybind_fullscreen","Fullscreen Toggle",		
"keybind_sellitem","Sell Item",		
"keybind_set","Press any button",		
"free","Free!",		
"gameend_skip","Press [{a}] to skip",		
"abandon_warning","Are you sure you want to abandon the game?",		
"setting_sfx","Sound FX",		
"setting_music","Music",		
"setting_fullscreen","Full screen",		
"btn_click","Click to begin!",		
"hoverdirection","(Hover over this to see details.){a}<----",		
"peg_name0","Error: Missing Peg",		
"peg_name1","Gold Nugget",		
"peg_name2","Bedrock Peg",		
"peg_name3","Hydrogen Bomb Peg",		
"peg_name4","Ghillie Peg",		
"peg_name5","Negative Peg",		
"peg_name6","Electron Peg",		
"peg_name7","Crazy Peg",		
"peg_name8","Glass Peg",		
"peg_name9","Nitro Peg",		
"peg_name10","Nubby Peg",		
"peg_name11","Nucleus Peg",		
"peg_name12","Spikey Peg",		
"peg_name13","Circuit Peg",		
"peg_name14","Smiley Peg",		
"peg_desc0","Missing description.",		
"peg_desc1","This peg will give +{a} coin when popped for the first time.",		
"peg_desc2","This peg can only be popped once it's stone layer has been popped {a} times.",		
"peg_desc3","This peg will pop every peg once when fully popped.",		
"peg_desc4","This peg will pop the highest # peg when popped. (will not pop itself)",
"peg_desc5","This peg will subtract points instead of adding points when popped.",		
"peg_desc6","This peg will activate the item in slot #{a} when popped.",		
"peg_desc7","This peg will multiply your total points by {a}x when popped for the first time.",		
"peg_desc8","This peg will break after it has been popped for the first time.",		
"peg_desc9","This peg will explode and pop {a} pegs in a cross-pattern when popped for the first time.",		
"peg_desc10","This peg will spawn another nubby up top when fully popped.",		
"peg_desc11","This peg will multiply your total points by {a}x when fully popped.",		
"peg_desc12","This peg will kill nubby and end the round when fully popped.",		
"peg_desc13","This peg will disable a random item when fully popped.{a}*Disabled items cannot activate for the rest of the round.",		
"peg_desc14","This peg gives points twice when popped.",		
"btn_skiploot","Skip",		
"perk_name0","Error: Missing perk",		
"perk_name1","The Snakey Perk",		
"perk_name2","The Silly Perk",		
"perk_name3","The Wizardry Perk",	
"perk_name4","The Lucky Perk",		
"perk_name5","The Jittery Perk",		
"perk_name6","The Angry Perk",		
"perk_name7","The Speedy Perk",		
"perk_name8","The Strange Perk",		
"perk_name9","The Zombie Perk",		
"perk_name10","The Gambley Perk",		
"perk_name11","The Meaty Perk",		
"perk_name12","The Chaotic Perk",		
"perk_name13","The Jolly Perk",		
"perk_name14","The Greedy Perk",		
"perk_name15","The Berry Perk",		
"perk_name16","The Cubey Perk",		
"perk_name17","The Rocky Perk",		
"perk_desc0","*Empty perk description",		
"perk_desc1","*The item in slot #{a} will bonus-activate {b} times when you pop {c} pegs.{e}*Works {d} times per round.",		
"perk_desc2","*The item in slot #{a} will bonus-activate when you pop {b} pegs.{d}*Works {c} times per round.",		
"perk_desc3","*The item in slot #{a} will bonus-activate when the item in slot #{b} activates.{d}*Works {c} times per round.",		
"perk_desc4","*Gain +{a}% chance to find rare items in shop.",		
"perk_desc5","*{a}% chance for all time-based items to bonus-activate every half second.{b}*Works infinity times per round.",		
"perk_desc6","*All items will bonus-activate every {a} seconds.{b}*Works infinity times per round.",	
"perk_desc7","*All items in odd-numbered inventory slots will bonus-activate when nubby is launched.",		
"perk_desc8","*A random item in your inventory will bonus-activate every {a} seconds.{b}*Works infinity times per round.",		
"perk_desc9","*All {a}first peg popped ->{a} items will bonus-activate when nubby dies.",		
"perk_desc10","*The peg jumble button can be pressed an additional time.{a}(the peg jumble button is the blue button in the right corner)",		
"perk_desc11","*If nubby hits the left-wall, bonus-activate item in slot #1.{a}*If nubby hits the right-wall, bonus-activate item in slot #7.{a}*Works {b} times per round.",		
"perk_desc12","*A random item in slot #5, #6, or #7 will sell itself for {a} coins when nubby is launched",		
"perk_desc13","*All {a}Pass level goal ->{a} items will bonus-activate when the level goal is passed for the first time.",		
"perk_desc14","*When Nubby dies, the item in position #{a} will bonus-activate 1 time for every {b} coins you have.{d}*Maximum of {c} bonus-activations.",		
"perk_desc15","*If {a} pegs are popped in a single round, the item in slot #{b} will activate {c} times.{e}*Works {d} time per round.",		
"perk_desc16","*If you have {a} or less items, the item in slot #{b} will bonus-activate {c} times when the first peg is popped.",		
"perk_desc17","*The item in slot #{a} will bonus-activate when any peg is popped.{c}*Works {b} times per round.",		
"rareitemodds","Rare Item Odds: {a}%",		
"mainmenu","Main Menu",		
"wishlistmessage","You've reached the end of the demo!{a}...so I guess that means you won, right?{a}{a}Wishlist the full version of Nubby's Number Factory on steam for even more fun and shenanigans!{a}(click the {b}Wishlist{b} button below)",		
"specialevent_name1","Mayhem!",		
"specialevent_name2","Gold Rush!",		
"specialevent_name3","Numbermania!",		
"specialevent_name4","Sneaky Snipers!",		
"specialevent_name5","It's Nubby!",		
"specialevent_name6","Say Cheese!",		
"specialevent_name7","M.O.A.P.",		
"bossevent_name1","Bedrock Bash!",		
"bossevent_name2","Pessimism!",		
"bossevent_name3","Shattered Pegs!",		
"bossevent_name4","Ouch! You Prick!",		
"bossevent_name5","Power Outage!",		
"shoperror1","All item slots full.{a}Sell items to make room!{a}{a}[Press {b} items to sell]",		
"shoperror2","Cannot use magic:{a}You must have at least one item to use magic.",		
"shoperror3","Cannot use magic:{a}All of your items are already enchanted or cursed.",		
"shoperror4","Too poor! Get more money to buy this!",		
"shoperror5","Too poor! Get more money to reroll!",		
"shoperror6","Drag and drop an item over this button to freeze them!{a}(Frozen items won't go away when you reroll or leave the shop.)",		
"lootdirections","Click to open!",		
"perkwarning","Note: Perks are permanent. You cannot sell or get rid of them.",		
"pausebtn_keybinds","Key Bindings",		
"nohighscore","Score:{a}{b}{a}{a}High score:{a}{c}",		
"highscore","New Highscore!{a}{a}{b}",		
"btn_gainslot","Gain +1 item slot",		
"soldout","Sold out!",		
"newgame","New game!",		
"roundinfo","Round {a}",	
"tut1","Hey. You must be the new employee they were telling me about.",		
"tut2","My name is Tony and I'm gonna be your supervisor.",		
"tut3","My job is to show you how to run the factory.",		
"tut4","I don't really care about your name or anything so let's just get into this.",		
"tut5","First things first, welcome aboard to Nubby's Number Factory - the world's leading number manufacturer!",		
"tut6","This is the main control center of the factory.",		
"tut7","Your first task is to launch our mascot, Nubby, down the peg board.",		
"tut8","Hold down [{a}] and press [{b}] to launch Nubby.",		
"tut9","Wow, you're really good at this.",		
"tut10","At this factory, your only job is to make big numbers...",		
"tut11","By launching Nubby at these pegs, you will earn however many points are shown on the peg.",		
"tut12","This number shows how many points you made in a round.",		
"tut13","The number on the bottom is the goal. If you beat the goal, the board will restock.",		
"tut14","If you get a REALLY high score, the board can restock multiple times in a single round.",		
"tut15","Oh wait.. I forgot to tell you what a restock even is!",		
"tut16","Well listen up, because restocks are an important thing!",		
"tut17","When the board restocks, a bunch of NEW pegs will fall from the sky and fill all your empty spaces.",		
"tut18","Soon after, pairs of pegs with the same number will merge into one greater peg.",		
"tut19","Let's try it out. Keep launching Nubby until you beat the goal.{a}[{b}] + [{c}]",		
"tut20","You can do better than that. Do it again.",		
"tut21","Pegtacular! That was pegalicious! You're a star!",		
"tut22","Just kidding, no you're not.",		
"tut23","Ok. We're almost done. To rearrange your new pegs, press this button.",		
"tut24","Nice. Launch Nubby one more time [{a}] + [{b}]. I wanna show you something.",		
"tut25","So you might have noticed that Nubby goes through some pegs, but not others.",		
"tut26","Nubby will break through 1's, but will bounce off any peg greater than 1.",		
"tut27","Alright bud, that's it for the tutorial. You'll figure the rest out for yourself.",		
"tut28","OH! WAIT! WAIT! I FORGOT ONE THING!",		
"tut29","Everytime you launch Nubby, you lose one life. If you run out of lives, the sun will explode.",		
"tut30","But luckily, everytime the board restocks, you get one life back.",		
"tut31","So as long as you keep making big numbers, nobody gets hurt.",	
"tut32","Ok now I'm done. Thanks for not pressing the {a}skip tutorial{a} button. I know that was difficult for you.",	
"tut33","I'll start you off with a fresh, new factory now. Good luck.",
"skiptut","Skip Tutorial",		
"tutdir","(Click to continue)",		
"pmbtn_settings","Settings",		
"pmbtn_restart","Restart Game",	
"btn_credits","Credits",
"translation","Translation{a}{a}",
startdirection,"Aim - [{a}]   Launch Nubby [{b}]"
